RespondentID,Persona,Age,Gender,MaritalStatus,CityTier,Education,NumDependents,EmploymentStatus,YearsEmployed,AnnualIncome_INR,IncomeStability,SecondaryIncome_INR,SavingsPct_Monthly,SavingsBalance_INR,SpendingPattern,CreditUtilization,UPI_TxnMonthly,HasCreditCard,AppBasedLoan,PrimaryLoanType,LoanPurpose_New,LoanAmountSought,LoanTermMonths,ExistingDebt_INR,MonthlyEMI_INR,DebtToIncomeRatio,CreditHistoryYears,NumCreditAccounts,NumHardInquiries,MissedPayments,Bankruptcies,RepaymentHistory,HasProperty,HasVehicle,InvestmentValue_INR,EmergencyFundMonths,RiskTolerance,FinLiteracyScore,HasFinancialPlan,IncomeShockLast3Yr,FamilyBurdenScore,CreditScore,LoanApproved,MarketingSegment,ApprovalProbability
IND01489,Urban_Salaried,57,Male,Married,Tier1,Graduate,2,Salaried_Private,2,92756.0,Stable,0.0,22.72412948227624,33603.0,Overspend,0.9169,36,1,0,Home_Loan,NA,1145000.0,12,40103.0,3375.0,0.4323,30,6,1,0,0,Poor,1,1,110387.0,6.1,Medium,4.8,1,0,0.3,509,0,AtRisk,0.3026
IND01490,Gig_Worker,38,Female,Married,Tier2,10th_12th,0,Self_Employed,14,142038.0,Unstable,22639.0,8.317705270766897,47438.0,Borderline,0.5175,59,1,1,Business_Loan,Business,793000.0,48,119676.0,2518.0,0.8426,12,4,3,3,0,Good,1,1,14118.0,0.0,Low,5.8,0,0,0.0,508,1,Emerging,0.4997
IND01491,Retired_Govt,68,Male,Married,Tier2,Postgraduate,4,Retired,32,104409.0,Stable,42008.0,22.189437749856367,42138.0,Just_right,0.1538,24,1,0,Gold_Loan,Education,252000.0,84,83258.0,1001.0,0.7974,17,1,3,2,0,Fair,1,1,33235.0,1.6,Low,6.1,1,1,0.9,506,0,AtRisk,0.3507
IND01492,Retired_Govt,64,Female,Married,Tier3,Graduate,1,Retired,26,73897.0,Stable,4062.0,8.958583467337075,28983.0,Well_within,0.542,9,0,0,Personal_Loan,Personal,89000.0,24,43383.0,1826.0,0.5871,4,3,1,0,0,Fair,0,1,0.0,5.3,Medium,5.3,0,0,0.15,474,0,Emerging,0.4777
IND01493,MSME_Owner,50,Female,Married,Tier2,Graduate,2,Business_Owner,13,220623.0,Unstable,80292.0,15.21206511541292,85861.0,Just_right,0.3139,27,1,0,Personal_Loan,Home,433000.0,60,162019.0,2727.0,0.7344,1,2,4,0,0,Poor,0,0,0.0,3.0,Low,8.7,0,0,0.3,485,0,Emerging,0.45
IND01494,MSME_Owner,33,Female,Married,Tier2,Graduate,3,Business_Owner,11,370666.0,Stable,16506.0,13.174125470171196,234157.0,Borderline,0.3929,18,0,0,Business_Loan,Home,1796000.0,24,153088.0,6442.0,0.413,3,2,1,0,2,Good,1,1,19196.0,0.0,Low,6.0,0,0,0.45,417,0,AtRisk,0.3779
IND01495,Retired_Govt,58,Male,Divorced,Tier3,Graduate,0,Retired,25,59733.0,Stable,14167.0,12.634267450505623,8567.0,Just_right,0.6266,11,0,0,BNPL,Personal,510000.0,120,44454.0,374.0,0.7442,9,1,6,1,0,Fair,0,1,0.0,2.7,High,6.0,1,0,0.0,454,0,AtRisk,0.3044
IND01496,Homemaker,42,Other,Single,Tier1,Graduate,3,Homemaker,0,12480.0,Stable,35006.0,16.583565435459146,2122.0,Borderline,0.3599,26,1,0,Car_Loan,Home,522000.0,24,120565.0,5074.0,6.0,5,1,2,5,0,Good,1,1,39653.0,5.2,Medium,5.1,1,1,0.75,462,0,AtRisk,0.2339
IND01497,Urban_Salaried,30,Female,Single,Tier2,Graduate,3,Salaried_Private,3,44575.0,Stable,0.0,15.605020417165283,32744.0,Borderline,0.2748,46,0,0,Car_Loan,Education,549000.0,48,43582.0,917.0,0.9777,9,1,3,1,0,Poor,1,0,20859.0,4.8,Medium,7.8,1,0,0.45,468,0,AtRisk,0.26
IND01498,Gig_Worker,46,Male,Married,Tier2,Diploma,2,Self_Employed,11,55720.0,Seasonal,48494.0,2.663665744915196,4907.0,Well_within,0.2496,50,0,1,Car_Loan,NA,331000.0,120,194403.0,1636.0,3.4889,23,3,4,0,2,Excellent,1,1,620.0,0.7,Low,6.4,1,0,0.3,391,0,AtRisk,0.2834
IND01499,Retired_Govt,61,Female,Married,Tier3,Graduate,3,Retired,33,393882.2641842145,Stable,2493.0,15.727614247875636,22829.0,Just_right,0.3988,10,0,1,Home_Loan,Vehicle,162000.0,120,71821.0,604.0,0.8351,30,3,3,2,0,Good,1,0,3222.0,2.6,Medium,8.4,0,1,0.75,551,1,Prime,0.6206
IND01500,Rural_Farmer,48,Male,Single,Tier2,10th_12th,2,Self_Employed,10,24615.0,Unstable,19395.0,12.330614153172906,3587.0,Borderline,0.3752,22,1,0,Home_Loan,Business,1188000.0,36,31525.0,884.0,1.2807,4,1,3,0,0,Fair,1,1,15840.0,3.8,Low,3.7,0,1,0.6,457,0,AtRisk,0.3209
IND01501,MSME_Owner,30,Male,Married,Tier2,Graduate,3,Business_Owner,6,72825.0,Seasonal,9460.0,20.776767977307564,53720.0,Overspend,0.6917,19,0,1,Business_Loan,Medical,819000.0,12,89451.0,7529.0,1.2283,1,6,0,1,0,Fair,1,1,55964.0,1.1,Low,5.7,0,0,0.45,453,0,Emerging,0.4207
IND01502,Urban_Salaried,22,Male,Married,Tier1,Graduate,1,Salaried_Private,16,137828.0,Stable,0.0,14.346875495971029,33348.0,Just_right,0.4261,52,1,1,Home_Loan,Education,491000.0,60,89878.0,1513.0,0.6521,2,2,0,1,0,Fair,1,1,7397.0,2.0,Medium,7.5,0,1,0.45,501,0,Emerging,0.4372
IND01503,MSME_Owner,50,Female,Single,Tier2,Graduate,4,Business_Owner,4,126439.0,Stable,3875.0,10.05227568359452,41220.0,Borderline,0.5612,33,1,1,Home_Loan,Education,255000.0,36,65743.0,1844.0,0.52,13,1,2,2,0,Fair,0,0,0.0,4.9,Medium,6.4,0,0,0.6,488,0,Emerging,0.4349
IND01504,Urban_Salaried,47,Male,Married,Tier1,Postgraduate,3,Salaried_Private,9,132457.0,Stable,15100.0,28.541652718681924,74230.0,Just_right,0.4417,54,1,0,BNPL,Personal,30000.0,24,95696.0,4027.0,0.7225,23,1,3,1,0,Good,1,1,10407.0,3.5,High,3.7,1,0,0.45,546,0,Emerging,0.4719
IND01505,Gig_Worker,24,Female,Married,Tier3,10th_12th,2,Self_Employed,6,29461.0,Seasonal,0.0,14.325526373867357,8812.0,Just_right,0.5116,18,1,0,Car_Loan,Business,683000.0,48,4975.0,105.0,0.1689,2,2,0,0,0,Poor,0,1,0.0,0.0,Medium,2.7,0,0,0.3,466,0,AtRisk,0.3716
IND01506,Gig_Worker,34,Male,Single,Rural,Graduate,2,Self_Employed,7,32694.0,Stable,6270.0,12.00875743732576,11882.0,Overspend,0.6479,5,0,1,Education_Loan,Education,686000.0,240,21799.0,92.0,0.6667,3,5,4,0,0,Excellent,1,0,590.0,4.0,Medium,6.6,0,0,0.3,510,0,Emerging,0.4641
IND01507,Gig_Worker,37,Male,Married,Rural,Graduate,4,Self_Employed,1,41440.0,Stable,32268.0,15.960138789434724,7521.0,Just_right,0.4258,2,1,0,Gold_Loan,Home,732000.0,12,58064.0,4887.0,1.4011,7,4,5,0,0,Excellent,1,1,219320.0,0.0,Medium,7.7,0,0,0.6,541,1,Emerging,0.5025
IND01508,Homemaker,48,Female,Married,Rural,Below10th,4,Homemaker,0,9524.0,Stable,10477.0,15.727614247875636,4870.0,Well_within,0.5158,5,1,0,Education_Loan,Vehicle,108000.0,84,70764.85035448601,150.0,1.3096,9,5,2,0,0,Fair,1,0,1466.0,0.3,High,4.9,1,0,0.6,456,0,AtRisk,0.3193
IND01509,Gig_Worker,26,Female,Single,Tier3,Graduate,2,Self_Employed,15,20359.0,Stable,13675.0,6.797086646222016,3036.0,Overspend,0.7368,18,1,1,Car_Loan,Vehicle,270000.0,60,23363.0,393.0,1.1475,2,1,4,1,2,Poor,0,1,0.0,0.0,High,6.9,0,1,0.6,300,0,AtRisk,0.0
IND01510,MSME_Owner,27,Male,Married,Tier2,Graduate,0,Business_Owner,13,95421.0,Stable,0.0,16.24915890949329,46950.0,Just_right,0.4979,19,1,1,Education_Loan,Medical,185000.0,120,8866.0,75.0,0.0929,0,2,2,0,0,Good,0,1,0.0,1.9,Medium,8.4,1,0,0.0,527,1,Emerging,0.5282
IND01511,Rural_Farmer,38,Male,Married,Rural,Below10th,2,Self_Employed,3,37299.0,Unstable,10582.0,20.12436737522162,21852.0,Just_right,0.1243,5,1,1,Car_Loan,Debt_Consolidation,395000.0,120,18376.0,155.0,0.4927,10,1,2,3,0,Good,0,1,0.0,0.7,Low,4.5,1,0,0.3,513,0,Emerging,0.4332
IND01512,Retired_Govt,57,Male,Married,Tier3,Graduate,0,Retired,26,38796.0,Unstable,37452.0,22.361137821108617,28329.0,Just_right,0.2602,18,0,1,Home_Loan,Personal,129000.0,24,195201.0,8215.0,5.0313,16,1,2,2,1,Fair,0,0,0.0,3.8,Low,6.6,1,0,0.0,403,0,AtRisk,0.1266
IND01513,Urban_Salaried,31,Male,Married,Tier1,Graduate,2,Salaried_Private,22,84270.0,Stable,14537.0,19.11314645468184,26097.0,Well_within,0.0923,58,1,0,Business_Loan,Business,134000.0,12,16585.0,1396.0,0.1968,6,4,1,1,0,Excellent,1,1,42959.0,2.9,High,2.7,0,0,0.3,567,1,Prime,0.6456
IND01514,Urban_Salaried,21,Male,Single,Tier2,Postgraduate,0,Salaried_Private,22,64518.0,Stable,0.0,5.754179182724517,7484.0,Just_right,0.4504,47,0,0,Personal_Loan,NA,222000.0,48,19213.0,404.0,0.2978,0,5,1,0,0,Excellent,0,0,0.0,2.9,High,3.4,0,0,0.0,554,1,Emerging,0.5325
IND01515,Gig_Worker,23,Male,Single,Tier2,Diploma,0,Self_Employed,7,22226.0,Unstable,24536.0,9.206033683244968,3495.0,Borderline,0.297,46,1,0,Home_Loan,Education,466000.0,48,86737.0,1825.0,3.9023,2,1,3,2,0,Excellent,0,1,0.0,0.0,Medium,4.8,1,0,0.0,474,0,Emerging,0.4327
IND01516,MSME_Owner,56,Male,Married,Tier2,Graduate,1,Business_Owner,1,159091.0,Stable,0.0,23.64778015614621,138978.0,Just_right,0.3469,19,1,1,Gold_Loan,Vehicle,352000.0,48,67312.0,1416.0,0.4231,24,1,4,1,0,Excellent,0,1,0.0,1.9,High,2.5,1,0,0.15,566,1,Emerging,0.5869
IND01517,Gig_Worker,45,Male,Married,Tier3,Graduate,2,Self_Employed,18,87395.0,Seasonal,9577.0,8.343565352936903,7583.0,Just_right,0.3602,10,0,1,Home_Loan,Home,181000.0,180,21708.0,122.0,0.2484,13,1,2,0,0,Poor,1,1,247367.0,0.0,Low,4.1,1,0,0.3,478,0,AtRisk,0.3638
IND01518,MSME_Owner,57,Male,Married,Tier2,Postgraduate,4,Business_Owner,14,123702.0,Stable,0.0,4.409383840249088,21327.0,Overspend,0.6629,27,1,1,Home_Loan,Personal,847000.0,60,86450.0,1455.0,0.6989,30,7,3,5,0,Good,1,1,14731.0,3.9,Low,5.7,1,0,0.6,514,0,Emerging,0.4499
IND01519,Gig_Worker,51,Female,Single,Tier3,Graduate,2,Self_Employed,11,47773.0,Seasonal,0.0,14.497933155168896,15837.0,Borderline,0.3891,11,0,0,BNPL,Home,240000.0,12,64306.0,5412.0,1.346,29,3,3,0,0,Good,0,0,0.0,2.1,Low,7.3,0,0,0.3,548,0,Emerging,0.4058
IND01520,Rural_Farmer,31,Male,Married,Tier3,Below10th,3,Self_Employed,4,22706.0,Seasonal,42115.0,7.724393133786812,3766.0,Borderline,0.7562,11,0,1,Personal_Loan,Home,178000.0,180,48373.0,271.0,2.1303,9,3,1,1,0,Fair,0,0,0.0,2.7,Medium,9.1,1,1,0.75,422,0,AtRisk,0.1544
IND01521,Urban_Salaried,27,Male,Married,Tier2,Postgraduate,1,Salaried_Private,4,51249.0,Stable,22363.0,20.89477888271484,33841.0,Well_within,0.1426,42,1,1,Business_Loan,Business,766000.0,240,42691.0,180.0,0.833,4,7,2,0,0,Excellent,0,1,0.0,0.9,Medium,5.9,1,0,0.15,565,1,Emerging,0.5933
IND01522,MSME_Owner,50,Male,Married,Tier1,Graduate,1,Business_Owner,25,306748.0,Stable,0.0,16.45549387343459,78656.0,Just_right,0.5732,17,1,0,Home_Loan,Business,155000.0,180,31716.0,178.0,0.1034,18,5,0,1,1,Fair,1,1,8967.0,0.0,Low,4.5,0,1,0.45,423,0,AtRisk,0.3167
IND01523,Homemaker,43,Female,Married,Tier2,Graduate,1,Homemaker,0,24254.0,Seasonal,20559.0,15.727614247875636,7787.0,Just_right,0.3313,23,1,0,Home_Loan,Education,428000.0,120,316420.9413042234,412.0,2.0171,8,5,6,4,0,Excellent,1,1,12713.0,3.7,High,3.9,0,0,0.15,478,0,AtRisk,0.3477
IND01524,Homemaker,56,Female,Married,Tier3,10th_12th,2,Homemaker,0,13781.0,Seasonal,10291.0,9.431704195233632,2565.0,Borderline,0.3188,12,0,0,BNPL,Home,96000.0,24,40869.0,1720.0,2.9654,14,3,3,3,0,Excellent,1,0,105158.0,0.0,Medium,4.5,1,0,0.3,510,0,AtRisk,0.3654
IND01525,MSME_Owner,29,Male,Married,Tier2,Graduate,4,Business_Owner,10,306766.0,Stable,0.0,19.66820917206993,269161.0,Overspend,0.8121,27,0,1,Car_Loan,Education,237000.0,120,173083.0,1457.0,0.5642,6,3,3,0,1,Poor,0,0,0.0,2.5,Medium,4.7,1,0,0.6,386,0,AtRisk,0.2425
IND01526,Rural_Farmer,56,Female,Married,Tier2,10th_12th,4,Self_Employed,21,27926.0,Seasonal,5149.0,11.97399177201506,5663.0,Just_right,0.5043,32,1,0,Car_Loan,Business,138000.0,84,162472.0,1954.0,5.8177,2,6,2,0,0,Excellent,0,0,0.0,0.0,Low,3.0,1,0,0.6,529,0,Emerging,0.4508
IND01527,Rural_Farmer,44,Male,Married,Rural,Below10th,2,Self_Employed,26,17320.0,Unstable,0.0,7.379562913170138,4223.0,Borderline,0.5704,6,0,1,Home_Loan,Vehicle,83000.0,60,32833.0,553.0,1.8956,21,3,1,1,0,Excellent,1,1,6839.0,0.9,Medium,4.1,0,1,0.6,526,0,Emerging,0.4117
IND01528,MSME_Owner,45,Other,Single,Tier2,Graduate,4,Business_Owner,15,76148.0,Stable,0.0,13.88026526051743,33584.0,Well_within,0.01,27,1,0,Personal_Loan,Vehicle,566000.0,36,326644.0,9164.0,4.2895,3,4,2,4,0,Fair,1,1,25224.0,3.1,Low,3.7,0,0,0.6,481,0,AtRisk,0.2876
IND01529,MSME_Owner,57,Female,Married,Tier1,Graduate,2,Business_Owner,11,237337.0,Seasonal,0.0,4.027422838328048,34282.0,Just_right,0.1946,15,1,1,BNPL,Home,355000.0,36,5981.0,168.0,0.0252,24,4,1,0,0,Excellent,1,1,6728.0,0.8,Low,8.4,0,0,0.3,598,1,Prime,0.7339
IND01530,Urban_Salaried,57,Female,Married,Tier1,Postgraduate,2,Salaried_Private,17,52558.0,Stable,0.0,25.64562402353188,46470.0,Just_right,0.2735,47,1,0,None,Business,379000.0,60,1446.0,24.0,0.0275,10,5,0,2,0,Good,1,0,3939.0,3.7,Low,7.4,1,0,0.3,538,1,Emerging,0.5044
IND01531,Rural_Farmer,54,Male,Married,Tier3,Below10th,1,Self_Employed,27,31242.0,Stable,10892.0,11.804299785708467,6241.0,Well_within,0.1736,6,0,0,Gold_Loan,Business,678000.0,180,324844.0,1823.0,6.0,22,2,2,0,0,Fair,0,1,0.0,4.7,Low,5.0,0,1,0.45,489,0,AtRisk,0.2966
IND01532,Gig_Worker,47,Female,Married,Tier3,Diploma,3,Self_Employed,7,27862.0,Stable,30412.0,8.751457406167525,7180.0,Well_within,0.225,11,1,0,Gold_Loan,Personal,165000.0,48,153314.0,3226.0,5.5024,0,3,1,0,0,Excellent,1,1,6995.0,3.7,High,1.0,0,0,0.45,511,0,Emerging,0.4796
IND01533,Gig_Worker,52,Male,Married,Tier2,Diploma,4,Self_Employed,24,94158.0,Unstable,0.0,20.589966430011312,21370.0,Borderline,0.1428,47,1,0,Personal_Loan,Medical,284000.0,240,480566.0,2022.0,5.1038,2,3,2,1,1,Excellent,1,0,86104.0,0.0,Medium,2.0,0,1,0.9,445,0,AtRisk,0.358
IND01534,Urban_Salaried,38,Female,Single,Tier1,Graduate,4,Salaried_Private,21,89247.0,Stable,0.0,27.598673245408392,98667.0,Well_within,0.4554,51,1,0,BNPL,Vehicle,119000.0,36,204450.0,5736.0,2.2908,11,1,0,0,0,Excellent,0,0,0.0,5.8,Low,7.8,0,1,0.9,530,0,AtRisk,0.3498
IND01535,Rural_Farmer,24,Female,Single,Tier2,Below10th,2,Self_Employed,14,42362.0,Seasonal,0.0,11.514983497988483,16882.0,Well_within,0.1594,27,1,0,None,Personal,198000.0,84,3111.0,37.0,0.0734,1,3,2,2,0,Excellent,1,1,165551.0,1.7,High,7.2,1,1,0.6,535,1,Emerging,0.5258
IND01536,MSME_Owner,54,Female,Married,Tier2,Graduate,1,Business_Owner,4,125966.0,Unstable,23547.0,19.17476339313142,35954.0,Borderline,0.6726,26,1,0,Home_Loan,Home,603000.0,36,28012.0,786.0,0.2224,6,3,4,0,2,Good,1,0,11990.0,2.9,Low,3.9,1,0,0.15,359,0,AtRisk,0.2599
IND01537,Gig_Worker,22,Male,Married,Rural,Graduate,2,Self_Employed,28,60787.0,Stable,11302.0,14.187015968323148,37580.0,Well_within,0.0818,1,0,0,None,Home,231000.0,180,1225.0,7.0,0.0202,2,4,3,5,0,Good,1,1,36967.0,0.0,Medium,6.7,0,0,0.3,496,1,Emerging,0.5423
IND01538,Gig_Worker,40,Male,Married,Tier1,Diploma,0,Self_Employed,5,31174.0,Seasonal,25681.0,16.358175505511024,24223.0,Overspend,0.855,56,1,0,Education_Loan,Vehicle,164000.0,12,43226.0,3638.0,1.3866,10,4,3,2,1,Excellent,1,1,1344822.0,3.3,Medium,8.5,0,1,0.3,415,0,AtRisk,0.2136
IND01539,Urban_Salaried,37,Female,Married,Tier2,Postgraduate,4,Salaried_Private,12,99800.0,Stable,17621.0,25.582818697143708,106986.0,Borderline,0.3265,51,1,0,Education_Loan,NA,896000.0,180,289471.0,1624.0,2.9005,9,2,3,0,0,Excellent,0,0,0.0,4.2,High,6.1,0,1,0.9,541,0,Emerging,0.4403
IND01540,Homemaker,39,Male,Married,Rural,10th_12th,5,Homemaker,0,14597.0,Stable,10550.0,16.750271768693004,4282.0,Overspend,0.6109,3,1,0,Car_Loan,Education,2967000.0,12,55889.0,4704.0,3.8285,17,2,1,0,0,Fair,0,0,0.0,0.7,Medium,5.2,0,0,0.75,481,0,AtRisk,0.255
IND01541,Gig_Worker,57,Male,Married,Tier3,Diploma,1,Self_Employed,20,43048.0,Unstable,36870.0,17.98848115562211,9734.0,Well_within,0.1736,13,1,0,None,Home,481000.0,120,5868.0,49.0,0.1363,13,3,1,1,0,Excellent,1,0,2005.0,0.0,Medium,3.3,1,0,0.15,565,1,Emerging,0.5585
IND01542,Rural_Farmer,29,Male,Married,Tier3,10th_12th,5,Self_Employed,4,50564.0,Seasonal,44049.0,4.961825515752552,5173.0,Just_right,0.1694,9,0,0,Gold_Loan,Education,603000.0,12,51562.0,4340.0,1.0197,7,4,3,1,0,Fair,1,1,23293.0,3.0,Low,9.5,1,0,0.75,518,0,AtRisk,0.2455
IND01543,MSME_Owner,40,Male,Single,Tier2,10th_12th,1,Business_Owner,15,73722.0,Unstable,0.0,22.13517900204588,31178.0,Just_right,0.4378,18,1,0,Personal_Loan,Debt_Consolidation,435000.0,240,55106.0,232.0,0.7475,8,3,1,1,0,Fair,0,0,0.0,0.0,High,4.5,1,0,0.15,481,0,Emerging,0.3939
IND01544,Urban_Salaried,23,Female,Single,Tier1,Postgraduate,2,Salaried_Private,2,156874.0,Stable,0.0,34.27521328451521,180410.0,Just_right,0.3462,44,1,0,Education_Loan,Vehicle,732000.0,84,32573.0,392.0,0.2076,1,2,3,3,0,Poor,1,1,19616.0,6.8,Low,6.2,0,1,0.6,452,0,AtRisk,0.2916
IND01545,Urban_Salaried,30,Female,Single,Tier1,Postgraduate,0,Salaried_Private,27,111100.0,Unstable,0.0,20.48624415113665,95848.0,Overspend,0.6893,39,1,1,Personal_Loan,Personal,235000.0,60,63682.0,1072.0,0.5732,8,3,4,2,0,Excellent,0,1,0.0,5.4,Low,10.0,0,0,0.0,518,0,Emerging,0.4742
IND01546,Homemaker,28,Male,Married,Tier1,10th_12th,1,Homemaker,0,14374.0,Unstable,0.0,13.234512528596625,9366.0,Borderline,0.236,22,1,1,Personal_Loan,Home,856000.0,24,37488.0,1578.0,2.6079,4,5,5,0,1,Good,0,1,0.0,0.0,Low,4.3,0,0,0.15,428,0,Emerging,0.4311
IND01547,Urban_Salaried,25,Male,Single,Tier2,PhD,3,Salaried_Private,8,183371.0,Stable,0.0,17.72437813313345,125005.0,Just_right,0.7319,50,1,1,Car_Loan,Personal,365000.0,120,1855.0,16.0,0.0101,2,1,3,0,0,Good,1,0,7946.0,3.4,Low,4.3,0,0,0.45,498,1,Emerging,0.5077
IND01548,Rural_Farmer,57,Male,Married,Tier3,Below10th,2,Self_Employed,20,31318.0,Seasonal,2854.0,8.28705800241196,5983.0,Just_right,0.2905,15,1,1,Personal_Loan,Vehicle,266000.0,240,194668.0,819.0,6.0,30,3,2,4,0,Good,0,1,0.0,0.0,Low,3.5,0,0,0.3,507,0,Emerging,0.3983
IND01549,Urban_Salaried,56,Male,Married,Tier1,Graduate,3,Salaried_Private,23,119485.0,Stable,0.0,15.820987685320668,41943.0,Well_within,0.2022,44,0,0,Car_Loan,Vehicle,268000.0,240,80928.0,341.0,0.6773,30,3,3,0,0,Good,1,1,6176.0,4.0,Low,1.9,1,0,0.45,584,1,Emerging,0.5268
IND01550,Retired_Govt,62,Female,Married,Tier2,Graduate,5,Retired,34,42080.0,Stable,0.0,26.216017553669424,34443.0,Borderline,0.3347,17,0,1,None,Business,735000.0,24,5471.0,230.0,0.13,21,2,2,0,0,Good,1,1,11303.0,7.5,High,4.4,0,0,0.75,568,0,Emerging,0.4112
IND01551,Gig_Worker,42,Male,Married,Tier2,Graduate,3,Self_Employed,22,46062.0,Unstable,11616.0,16.336496977761477,36026.0,Borderline,0.4371,56,1,1,Home_Loan,Personal,2934000.0,84,103224.0,1241.0,2.2409,9,2,4,0,0,Excellent,0,0,0.0,0.2,Medium,1.7,0,1,0.75,559,0,AtRisk,0.3752
IND01552,MSME_Owner,42,Male,Married,Tier1,Postgraduate,1,Business_Owner,27,117384.0,Stable,6474.0,24.92928680935175,71561.0,Well_within,0.5361,27,1,0,Home_Loan,Personal,524000.0,12,16274.0,1370.0,0.1386,5,6,4,5,0,Excellent,1,1,24745.0,0.0,High,7.9,0,1,0.45,524,1,Emerging,0.5282
IND01553,Homemaker,38,Male,Married,Tier2,10th_12th,3,Homemaker,0,17930.0,Stable,28053.0,12.501793103071693,9036.0,Well_within,0.0331,28,1,0,None,Personal,616000.0,84,5094.0,61.0,0.2841,16,6,2,0,0,Good,1,0,32734.0,1.5,High,4.6,1,0,0.45,608,1,Emerging,0.5336
IND01554,Urban_Salaried,35,Female,Married,Tier1,Postgraduate,2,Salaried_Private,25,88674.0,Stable,0.0,8.767651503184524,23634.0,Borderline,0.6063,54,1,1,Business_Loan,Education,1090000.0,12,14923.0,1256.0,0.1683,6,2,1,1,0,Good,0,1,0.0,2.9,Low,3.6,0,0,0.3,519,1,Emerging,0.496
IND01555,Gig_Worker,52,Female,Married,Tier2,Diploma,5,Self_Employed,15,87764.0,Unstable,12823.0,7.669602889220705,31306.0,Well_within,0.1707,46,1,1,Education_Loan,Vehicle,390000.0,180,135765.0,762.0,1.5469,19,2,2,0,0,Fair,1,1,11601.0,2.1,Medium,6.2,0,0,0.75,554,0,Emerging,0.4488
IND01556,Gig_Worker,30,Male,Married,Rural,Graduate,2,Self_Employed,15,43661.0,Seasonal,3862.0,13.118697961735432,11440.0,Overspend,0.751,2,1,1,Car_Loan,Business,120000.0,120,237833.0,2002.0,5.4471,7,1,1,0,0,Excellent,0,1,0.0,2.9,Low,5.4,0,0,0.3,528,0,Emerging,0.4177
IND01557,MSME_Owner,22,Female,Married,Tier1,10th_12th,3,Business_Owner,4,37220.0,Seasonal,33993.0,9.474811874489257,8077.0,Just_right,0.2925,32,1,0,Car_Loan,Home,420000.0,240,39807.0,168.0,1.0695,2,2,2,0,0,Poor,1,0,80510.0,1.4,Medium,4.6,0,0,0.45,479,0,Emerging,0.3969
IND01558,MSME_Owner,28,Female,Married,Tier1,Postgraduate,5,Business_Owner,19,135692.0,Unstable,19577.0,12.593633306314825,32640.0,Overspend,0.6838,26,0,1,Business_Loan,Education,535000.0,240,32172.0,135.0,0.2371,6,2,3,1,2,Excellent,1,1,1878.0,2.8,Low,3.4,0,0,0.75,353,0,AtRisk,0.3146
IND01559,Urban_Salaried,52,Male,Married,Tier2,Postgraduate,2,Salaried_Private,3,53055.0,Stable,3163.0,20.7702569564103,12851.0,Overspend,0.3798,46,0,0,Personal_Loan,Vehicle,791000.0,12,73691.0,6202.0,1.3889,17,3,2,0,0,Fair,1,0,51217.0,4.3,Low,6.3,1,1,0.6,493,0,AtRisk,0.3759
IND01560,Rural_Farmer,29,Female,Married,Tier2,10th_12th,0,Self_Employed,14,20198.0,Seasonal,0.0,18.858374880884647,11204.0,Well_within,0.2908,36,1,1,Personal_Loan,Education,688000.0,60,12030.0,203.0,0.5956,2,1,2,0,0,Good,0,0,0.0,0.0,Medium,9.5,0,1,0.3,523,1,Emerging,0.5026
IND01561,Urban_Salaried,30,Male,Married,Tier2,Postgraduate,2,Salaried_Private,27,55272.0,Stable,0.0,28.491848290661288,58522.0,Just_right,0.2941,42,1,0,Gold_Loan,Business,607000.0,12,83970.0,7067.0,1.5192,2,2,0,2,0,Good,0,0,0.0,1.9,High,7.2,1,1,0.6,521,0,Emerging,0.4105
IND01562,Urban_Salaried,44,Female,Married,Tier2,Postgraduate,4,Salaried_Private,2,65502.0,Stable,0.0,22.1969747399224,67991.0,Just_right,0.2848,56,1,0,Education_Loan,Vehicle,709000.0,84,25637.0,308.0,0.3914,15,2,5,0,1,Excellent,1,0,7228.0,3.4,High,3.2,0,0,0.6,507,0,AtRisk,0.3716
IND01563,Homemaker,52,Female,Single,Tier3,10th_12th,2,Homemaker,0,10752.0,Unstable,36295.0,0.0,0.0,Borderline,0.4141,7,0,1,Education_Loan,Home,568000.0,180,105298.0,591.0,6.0,22,1,1,1,0,Good,1,1,82425.0,0.7,High,6.7,1,0,0.3,539,0,AtRisk,0.3461
IND01564,Rural_Farmer,37,Female,Married,Tier3,Below10th,3,Self_Employed,0,16108.0,Seasonal,0.0,0.0,0.0,Borderline,0.4935,15,1,1,Car_Loan,Home,836000.0,180,44302.0,249.0,2.7501,8,5,3,4,0,Poor,1,0,6506.0,0.6,High,4.2,1,0,0.45,394,0,AtRisk,0.1485
IND01565,Homemaker,27,Female,Single,Rural,10th_12th,6,Homemaker,0,7423.0,Stable,18128.0,19.182442064974097,2621.0,Just_right,0.971645004075776,6,0,0,Business_Loan,NA,292000.0,12,26543.0,2234.0,3.5753,1,5,2,2,0,Excellent,0,1,0.0,2.0,Medium,3.7,1,0,0.9,462,0,AtRisk,0.2389
IND01566,Gig_Worker,34,Female,Married,Rural,Diploma,1,Self_Employed,5,42505.0,Unstable,10904.0,11.61565755363544,19647.0,Just_right,0.4011,5,0,1,Personal_Loan,Vehicle,1854000.0,84,192918.0,2320.0,4.5386,1,1,6,1,0,Fair,0,0,0.0,0.9,Medium,2.3,1,0,0.15,426,0,AtRisk,0.3006
